"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Performance Score","First Contentful Paint Time (ms)","Speed Index Time (ms)","Largest Contentful Paint Time (ms)","Time to Interactive (ms)","Total Blocking Time (ms)","Cumulative Layout Shift","Total Size Savings (Bytes)","Total Time Savings (ms)","Total Requests","Total Page Size (Bytes)","HTML Size (Bytes)","HTML Count","Image Size (Bytes)","Image Count","CSS Size (Bytes)","CSS Count","JavaScript Size (Bytes)","JavaScript Count","Font Size (Bytes)","Font Count","Media Size (Bytes)","Media Count","Other Size (Bytes)","Other Count","Third Party Size (Bytes)","Third Party Count","Core Web Vitals Assessment","CrUX Largest Contentful Paint Time (ms)","CrUX Interaction to Next Paint (ms)","CrUX Cumulative Layout Shift","CrUX First Contentful Paint Time (ms)","Minify CSS Savings (ms)","Minify CSS Savings (Bytes)","Minify JavaScript Savings (ms)","Minify JavaScript Savings (Bytes)","Reduce Unused CSS Savings (ms)","Reduce Unused CSS Savings (Bytes)","Reduce Unused JavaScript Savings (ms)","Reduce Unused JavaScript Savings (Bytes)","JavaScript Execution Time (ms)","JavaScript Execution Time Category","Minimize Main-Thread Work (ms)","Minimize Main-Thread Work Category","Network Payload Size (Bytes)","User Timing Marks and Measures","Number of Redirects","Server Responds Quickly","Applies Text Compression","LCP Request Discovery","LCP Breakdown","Render Blocking Requests Savings (ms)","Preconnect Candidates Savings (ms)","Maximum Critical Path Latency (ms)","Use Efficient Cache Lifetimes Savings (Bytes)","Layout Shift Culprits","DOM Size","Improve Image Delivery Savings (Bytes)","Forced Reflow Savings (ms)","Legacy JavaScript Savings (Bytes)","Duplicated JavaScript (Bytes)","Font Display Savings (ms)","3rd Parties","Target Size","Content Width","Font Display Size","Viewport","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.supremeroofing.com/locations/oklahoma/","text/html; charset=UTF-8","200","OK","Indexable","","Oklahoma City | Supreme Roofing","31","299","","0","0","","0","0","","0","Oklahoma City","13","","0","Comprehensive Roofing Solutions in Oklahoma City","48","Commercial Roof Inspections in Oklahoma City","44","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/locations/oklahoma/","","","","","","275546","68965","68965","26.419","","762","115","6.626","67.436","Normal","2.437","1","2","","338","83","0","100.000","149","38","0","10","9","0","","","","","14f1138929dff3a0556f2d9694f7556f","0.729","","","","","en-US","1.1","39","6650.530","9077.450","15388.258","22130.994","306.500","0.223","1084709","4230","169","3502980","90480","3","630905","23","275185","40","2240406","68","221159","7","6032","1","38813","27","2237040","84","","","","","","0","13416","0","0","1050","207773","3180","863520","1583.568","Poor","3130.122","Poor","3502981","13","Avoids redirects","Server responds quickly (observed 6 ms)","Applies text compression","","2 resources found","29283","","394","823791","1 resource found","693","0","7","13438","","55","14 resources found","100","","","100","","","","","","https://www.supremeroofing.com/locations/oklahoma/","2026-04-11 23:41:36"
"https://www.supremeroofing.com/terms-conditions/","text/html; charset=UTF-8","200","OK","Indexable","","Terms & Conditions | Supreme Roofing","36","344","","0","0","","0","0","","0","","0","","0","Interpretation and Definitions","30","Acknowledgment","14","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/terms-conditions/","","","","","","247146","63143","63143","24.189","","1769","206","8.587","57.804","Fairly Hard","5.255","1","1","","84","83","0","100.000","149","38","0","10","9","0","","","","","467a40ca9b0ef25b42276b0b7cff3fb5","0.675","","","","","en-US","1.1","41","12280.247","12280.247","18098.076","18216.799","203.500","0.223","892641","5230","134","2422415","82899","2","37887","17","269268","32","1851665","55","139652","4","6022","1","35022","23","1831800","67","","","","","","150","13416","0","0","1050","207749","4030","671476","1238.906","Good","2289.916","Poor","2422416","13","Avoids redirects","Server responds quickly (observed 71 ms)","Applies text compression","","2 resources found","37237","648","796","775920","3 resources found","651","0","10","13479","","75","12 resources found","100","","","100","","","","","","https://www.supremeroofing.com/terms-conditions/","2026-04-11 23:41:37"
"https://www.supremeroofing.com/projects/emergency-repairs/","text/html; charset=UTF-8","200","OK","Indexable","","Emergency Repairs | Supreme Roofing","35","340","","0","0","","0","0","","0","Emergency Repairs","17","","0","Emergency Roof Repairs","22","High End Grocery Store","22","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/projects/emergency-repairs/","","","","","","262087","64382","64382","24.664","","64","17","3.765","54.964","Fairly Hard","0.946","1","2","","338","83","0","100.000","152","41","0","10","9","0","","","","","e57be44b4bed84de4cd7202a857b5604","0.624","","","","","en-US","1.1","38","12281.611","12281.611","19845.891","19927.342","282.857","0.223","892713","4390","144","2689288","84152","2","270986","21","271044","34","1852264","56","167073","5","6034","1","37735","25","1831793","67","","","","","","0","13416","0","0","770","207772","3620","671525","1321.763","Poor","2382.038","Poor","2689289","13","Avoids redirects","Server responds quickly (observed 7 ms)","Applies text compression","1 issue found","4 resources found","31864","","416","787841","3 resources found","650","0","27","13479","","65","12 resources found","100","","","100","","","","","","https://www.supremeroofing.com/projects/emergency-repairs/","2026-04-11 23:41:38"
"https://www.supremeroofing.com/projects/municipal/","text/html; charset=UTF-8","200","OK","Indexable","","Municipal | Supreme Roofing","27","255","","0","0","","0","0","","0","Municipal","9","","0","Municipal Roofing","17","Hurst City Hall","15","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/projects/municipal/","","","","","","262023","64421","64421","24.678","","76","20","3.800","52.702","Fairly Hard","0.982","1","2","","338","83","0","100.000","152","41","0","10","9","0","","","","","36a8ba429b9bbfff58fc88e4e2243766","0.714","","","","","en-US","1.1","27","12259.241","12259.241","21109.441","21772.805","692.500","0.223","892687","5550","142","3283540","84183","2","867899","21","271046","34","1852527","56","167072","5","6038","1","34775","23","1831735","67","","","","","","300","13416","0","0","1200","207773","4050","671498","2131.062","Poor","3692.789","Poor","3283541","13","Avoids redirects","Server responds quickly (observed 6 ms)","Applies text compression","1 issue found","4 resources found","31705","","385","788055","3 resources found","650","0","129","13438","","55","12 resources found","100","","","100","","","","","","https://www.supremeroofing.com/projects/municipal/","2026-04-11 23:41:38"
"https://www.supremeroofing.com/locations/tulsa/","text/html; charset=UTF-8","200","OK","Indexable","","Tulsa | Supreme Roofing","23","218","","0","0","","0","0","","0","Tulsa","5","","0","Let's Discuss Your Roofing Needs","32","","0","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/locations/tulsa/","","","","","","258580","64088","64088","24.551","","151","29","5.207","51.399","Fairly Hard","1.196","1","2","","333","83","0","100.000","149","39","0","10","9","0","","","","","864e6cf147a0637e6b06e51c2dff4239","0.643","","","","","en-US","1.1","33","12568.750","12568.750","18775.889","21421.664","457.500","0.223","1083953","5280","163","3077098","85587","3","218383","22","273031","37","2234480","66","221159","7","6038","1","38420","27","2237801","84","","","","","","300","13416","0","0","1230","207773","3750","862764","2073.368","Poor","3561.742","Poor","3077099","13","Avoids redirects","Server responds quickly (observed 6 ms)","Applies text compression","","2 resources found","32307","","449","820982","3 resources found","645","29076","40","13438","","55","14 resources found","100","","","100","","","","","","https://www.supremeroofing.com/locations/tulsa/","2026-04-11 23:41:38"
"https://www.supremeroofing.com/services/sheet-metal/","text/html; charset=UTF-8","200","OK","Indexable","","Sheet Metal | Supreme Roofing","29","277","","0","0","","0","0","","0","SERVICES","8","","0","Our Sheet Metal Story","21","What Products Can Our Sheet Metal Fabrication Shop Create?","58","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/services/sheet-metal/","","","","","","266349","68036","68036","26.063","","622","92","6.761","67.088","Normal","2.182","1","2","","335","83","0","100.000","157","47","0","10","9","0","","","","","684e5d13118d3ded906a1a0ff4cf0dee","0.644","","","","","en-US","1.1","34","5816.024","11816.962","16122.758","28013.588","428.500","0.223","1545586","4120","181","4765762","145139","3","1155049","25","390172","43","2771667","70","256640","8","6042","1","41053","31","2804990","84","","","","","","0","13416","0","0","1050","309308","3070","1222862","1958.144","Poor","3874.706","Poor","4765763","50","Avoids redirects","Server responds quickly (observed 6 ms)","Applies text compression","1 issue found","4 resources found","30812","","729","852001","1 resource found","698","0","52","13438","","50","15 resources found","100","","","100","","","","","","https://www.supremeroofing.com/services/sheet-metal/","2026-04-11 23:41:38"
"https://www.supremeroofing.com/privacy-policy/","text/html; charset=UTF-8","200","OK","Indexable","","Privacy Policy | Supreme Roofing","32","292","","0","0","","0","0","","0","Privacy Policy","14","","0","Who we are","10","What personal data we collect and why we collect it","51","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/privacy-policy/","","","","","","239148","59790","59790","22.904","","657","98","6.704","67.143","Normal","2.494","1","1","","84","83","0","100.000","148","38","0","10","9","0","","","","","f26289da918e6666f3cf35cba8330b3e","0.634","","","","","en-US","1.1","44","12071.114","12071.114","18376.877","18414.377","120.000","0.223","908245","5400","134","2434642","79544","2","37898","17","285853","33","1850992","54","139652","4","6035","1","34668","23","1848347","68","","","","","","150","13416","0","0","1350","223676","3900","671153","1030.390","Good","2037.492","Poor","2434643","13","Avoids redirects","Server responds quickly (observed 52 ms)","Applies text compression","","2 resources found","36585","1214","553","775618","3 resources found","607","0","8","13442","","45","12 resources found","100","","","100","","","","","","https://www.supremeroofing.com/privacy-policy/","2026-04-11 23:41:39"
"https://www.supremeroofing.com/projects/high-rise-office-buildings/","text/html; charset=UTF-8","200","OK","Indexable","","High-Rise Buildings | Supreme Roofing","37","340","","0","0","","0","0","","0","High-Rise Buildings","19","","0","High-Rise Building Roofing","26","110 W 7th","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/projects/high-rise-office-buildings/","","","","","","259541","63708","63708","24.405","","63","16","3.938","88.696","Easy","0.939","1","2","","337","83","0","100.000","151","40","0","10","9","0","","","","","640a4558bf78911cda863119b41d0c5","0.615","","","","","en-US","1.1","28","9374.977","9560.839","15315.543","19226.502","658.000","0.223","892732","4580","143","2774779","83487","2","356432","20","271026","34","1853027","56","167070","5","6041","1","37696","25","1831859","67","","","","","","0","13416","0","0","1360","207762","3220","671554","2252.342","Poor","3614.425","Poor","2774780","13","Avoids redirects","Server responds quickly (observed 54 ms)","Applies text compression","1 issue found","4 resources found","34777","","663","788519","3 resources found","640","0","55","13554","","45","12 resources found","100","","","100","","","","","","https://www.supremeroofing.com/projects/high-rise-office-buildings/","2026-04-11 23:41:39"
"https://www.supremeroofing.com/login-2024/","text/html; charset=UTF-8","200","OK","Indexable","","Testing Login | Supreme Roofing","31","290","Client Portal","13","111","","0","0","","0","","0","","0","Our Home Bases","14","Texas","5","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/login-2024/","","","","","","277766","69938","69938","26.792","","144","33","4.364","71.981","Fairly Easy","1.066","1","1","","333","83","0","100.000","152","39","0","17","10","0","","","","","73069491908e5c3245919f532c8f25bc","0.607","","","","","en-US","1.1","37","9961.230","11567.038","17345.154","21012.004","329.000","0.223","892757","4670","151","4389698","89688","2","1863098","27","269268","32","1852711","56","270394","7","6024","1","38515","26","1833843","73","","","","","","0","13416","0","0","1350","207768","3320","671573","1771.163","Poor","3441.767","Poor","4389699","13","Avoids redirects","Server responds quickly (observed 63 ms)","Applies text compression","1 issue found","4 resources found","34440","311","1265","828244","3 resources found","748","525618","229","13479","","65","12 resources found","100","","","100","","","","","","https://www.supremeroofing.com/login-2024/","2026-04-11 23:41:39"
"https://www.supremeroofing.com/contact-us-2024/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","1","","4","3","0","3.610","0","0","0","0","0","0","","","","","","0.250","","https://www.supremeroofing.com/","HTTP Redirect","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.supremeroofing.com/contact-us-2024/","2026-04-11 23:41:40"
"https://www.supremeroofing.com/locations/new-england/","text/html; charset=UTF-8","200","OK","Indexable","","New England | Supreme Roofing","29","285","","0","0","","0","0","","0","New England","11","","0","Commercial Roofing Repairs and Replacements","43","Preventative Roof Maintenance in Chicopee, Massachusetts","56","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/locations/new-england/","","","","","","274354","68449","68449","26.222","","587","89","6.596","75.474","Fairly Easy","2.024","1","2","","338","83","0","100.000","149","38","0","10","9","0","","","","","f938b5986f4077fae79868706d349472","0.662","","","","","en-US","1.1","22","5250.019","13211.580","14196.243","22818.479","1079.000","0.223","1084119","5250","169","3542166","89957","3","670736","23","275193","40","2240363","68","221160","7","6030","1","38727","27","2248097","84","","","","","","0","13416","0","0","1800","207764","3450","862939","3599.583","Poor","5818.167","Poor","3542167","13","Avoids redirects","Server responds quickly (observed 70 ms)","Applies text compression","","2 resources found","31960","","1044","828173","3 resources found","691","0","357","13479","","65","14 resources found","100","","","100","","","","","","https://www.supremeroofing.com/locations/new-england/","2026-04-11 23:41:40"
"https://www.supremeroofing.com/highlight-reel-2024/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","1","","1","1","0","1.200","0","0","0","0","0","0","","","","","","0.274","","https://www.supremeroofing.com/project-portfolio-new/","HTTP Redirect","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.supremeroofing.com/highlight-reel-2024/","2026-04-11 23:41:40"
"https://www.supremeroofing.com/contact-us-new/","text/html; charset=UTF-8","200","OK","Indexable","","Contact Us Today! | Supreme Roofing","35","331","","0","0","Let’s See How We Can Help | Book a 1:1 Consultation With an Expert Today | For Your Commercial Roofing Needs, Choose Supreme!","125","808","","0","Let's Talk Commercial Roofing","29","","0","Drop Us a Message","17","Our Home Bases","14","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/contact-us-new/","","","","","","294996","73278","73278","28.071","","183","36","5.083","70.846","Fairly Easy","1.078","1","1","","340","83","0","100.000","153","40","0","16","9","0","","","","","eccc618ec762b1b134de714e82815ece","0.636","","","","","en-US","1.1","28","9525.746","11647.751","18532.068","21266.928","625.000","0.223","856890","4190","151","5145098","93032","2","2663986","29","269250","32","1852293","55","219179","6","6039","1","41319","26","1836500","72","","","","","","0","13416","0","0","1240","207595","2950","635879","2473.241","Poor","4081.078","Poor","5144810","13","Avoids redirects","Server responds quickly (observed 8 ms)","Applies text compression","1 issue found","4 resources found","30478","","1562","808404","1 resource found","873","1108223","168","13554","","45","12 resources found","100","","","100","","","","","","https://www.supremeroofing.com/contact-us-new/","2026-04-11 23:41:40"
"https://www.supremeroofing.com/services/snow-removal/","text/html; charset=UTF-8","200","OK","Indexable","","Snow Removal | Supreme Roofing","30","301","","0","0","","0","0","","0","SERVICES","8","","0","Where We Can Help","17","Uniform vs. Non-uniform Snow Load","33","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/services/snow-removal/","","","","","","263585","66357","66357","25.420","","722","87","8.299","74.441","Fairly Easy","2.349","1","2","","335","83","0","100.000","152","42","0","10","9","0","","","","","a50dbf7544df06f0f919d4e24c2b8552","0.691","","","","","en-US","1.1","34","12889.721","12889.721","20287.260","21082.271","412.000","0.223","1140730","6290","163","3083095","86122","2","191133","22","285226","40","2254715","65","221160","7","6028","1","38711","26","2147546","72","","","","","","0","13416","0","0","900","207773","5390","919541","1630.962","Poor","3249.078","Poor","3083096","13","Avoids redirects","Server responds quickly (observed 9 ms)","Applies text compression","","4 resources found","35309","300","788","850123","3 resources found","693","21939","80","13479","","60","12 resources found","100","","","100","","","","","","https://www.supremeroofing.com/services/snow-removal/","2026-04-11 23:41:40"
"https://www.supremeroofing.com/projects/data-centers/","text/html; charset=UTF-8","200","OK","Indexable","","Data Centers | Supreme Roofing","30","286","","0","0","","0","0","","0","Data Centers","12","","0","Data Center Roofing Projects","28","High Profile Data Center","24","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/projects/data-centers/","","","","","","255157","62595","62595","23.979","","62","15","4.133","62.095","Normal","0.959","1","2","","335","83","0","100.000","150","39","0","10","9","0","","","","","4f16f3a4ee86cd9d32d8d2a699372106","0.668","","","","","en-US","1.1","22","4942.122","11366.625","12750.208","19458.869","1189.500","0.223","887433","5550","143","2658506","82360","2","241691","19","271024","34","1853002","56","167072","5","6033","1","37324","26","1831809","68","","","","","","150","13416","0","0","1950","207773","3450","666244","3456.372","Poor","5316.970","Poor","2658507","13","Avoids redirects","Server responds quickly (observed 6 ms)","Applies text compression","1 issue found","4 resources found","28504","","505","788539","3 resources found","630","0","186","13554","","50","12 resources found","100","","","100","","","","","","https://www.supremeroofing.com/projects/data-centers/","2026-04-11 23:41:41"
"https://www.supremeroofing.com/services-new/","text/html; charset=UTF-8","200","OK","Indexable","","Commercial Roofing Services | Roof. Done. Right.","48","436","","0","0","Explore our Commercial Roofing Services | Emergency Roof Repairs | New Roof Replacement | Construction | Waterproofing | Contact Us Today!","138","881","","0","Expert Commercial Roofing Services","34","","0","Looking for reliable commercial roofing? Begin your consultation today!","71","Commercial Roofing Partners","27","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/services-new/","","","","","","331377","82849","82849","31.738","","196","44","4.455","46.063","Hard","1.025","1","1","","333","83","0","100.000","158","39","0","18","17","0","","","","","b962d32515ad26510ca2c1a8e4b15d14","0.607","","","","","en-US","1.1","37","12724.128","12724.128","20038.887","20106.488","323.500","0.223","856925","4800","153","2715389","102601","2","171968","28","269266","32","1852436","56","270395","7","6034","1","42689","27","1838504","79","","","","","","0","13416","0","0","1350","207595","3450","635914","1452.583","Poor","2845.330","Poor","2714638","13","Avoids redirects","Server responds quickly (observed 6 ms)","Applies text compression","1 issue found","4 resources found","31570","","1070","828231","3 resources found","952","99134","28","13479","","100","12 resources found","100","","","100","","","","","","https://www.supremeroofing.com/services-new/","2026-04-11 23:41:41"
"https://www.supremeroofing.com/projects/historical/","text/html; charset=UTF-8","200","OK","Indexable","","Historical | Supreme Roofing","28","254","","0","0","","0","0","","0","Historical","10","","0","Historial Building roofing","26","475 Lincoln Denver","18","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/projects/historical/","","","","","","262121","64370","64370","24.659","","88","19","4.632","73.311","Fairly Easy","0.990","1","2","","338","83","0","100.000","152","41","0","10","9","0","","","","","6babd19f09f6b62dde5117fa143832db","0.669","","","","","en-US","1.1","33","10575.201","10575.201","16455.883","19304.672","465.500","0.223","892716","4840","141","2740767","84133","2","325067","20","271032","34","1853029","56","167073","5","6039","1","34394","23","1832012","67","","","","","","150","13416","0","0","1650","207773","3040","671527","1881.982","Poor","3447.980","Poor","2740768","13","Avoids redirects","Server responds quickly (observed 15 ms)","Applies text compression","1 issue found","4 resources found","31114","","498","788550","3 resources found","650","0","162","13554","","50","12 resources found","100","","","100","","","","","","https://www.supremeroofing.com/projects/historical/","2026-04-11 23:41:41"
"https://www.supremeroofing.com/services/new-construction/","text/html; charset=UTF-8","200","OK","Indexable","","New Construction | Supreme Roofing","34","328","","0","0","","0","0","","0","SERVICES","8","","0","Let's Discuss Your Roofing Needs","32","","0","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/services/new-construction/","","","","","","266186","67484","67484","25.852","","773","110","7.027","71.981","Fairly Easy","2.512","1","2","","335","83","0","100.000","154","44","0","10","9","0","","","","","715cafe7d11d79d07b4a8faa653247f7","0.637","","","","","en-US","1.1","31","5801.028","11353.104","16215.261","27844.113","556.793","0.223","1763276","4890","189","4389091","144604","3","463206","29","390180","43","3085921","73","256639","8","6026","1","42515","32","3121478","94","","","","","","0","13416","0","0","890","309323","4000","1440537","2093.956","Poor","3615.032","Poor","4389092","50","Avoids redirects","Server responds quickly (observed 6 ms)","Applies text compression","1 issue found","4 resources found","30815","","652","853038","1 resource found","690","19992","44","13479","","55","15 resources found","100","","","100","","","","","","https://www.supremeroofing.com/services/new-construction/","2026-04-11 23:41:42"
"https://www.supremeroofing.com/careers/","text/html; charset=UTF-8","200","OK","Indexable","","Careers | Supreme Roofing","25","239","","0","0","Check out our careers below! We offer part-time and full-time positions at our locations in Dallas, Oklahoma, Denver, and New England.","134","827","","0","Careers","7","","0","Training","8","Have a commercial roofing project? Let’s work together","54","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/careers/","","","","","","308572","75020","75020","28.739","","171","34","5.029","79.530","Fairly Easy","0.992","1","1","","334","83","0","100.000","149","38","0","10","9","0","","","","","7127eebcec674fc2a0c8c56b76333b90","0.613","","","","","en-US","1.1","16","9835.776","19512.461","16581.764","69965.305","4740.500","0.195","5763830","6300","291","12226856","611043","11","337859","31","1214180","58","9399272","105","592267","19","6029","1","66206","66","10685700","196","","","","","","0","13416","0","0","1500","309307","4800","5441107","10347.104","Poor","16165.098","Poor","12226857","297","Avoids redirects","Server responds quickly (observed 8 ms)","Applies text compression","","2 resources found","31984","","435","1020757","1 resource found","812","0","219","13554","","45","15 resources found","100","","","100","","","","","","https://www.supremeroofing.com/careers/","2026-04-11 23:41:42"
"https://www.supremeroofing.com/project-portfolio-new/","text/html; charset=UTF-8","200","OK","Indexable","","Our Portfolio","13","114","","0","0","Check Out the Supreme Roofing Highlight Reel | Airports, Data Centers, Hospitals, Universities, and More! | Contact Us Today!","125","766","","0","Supreme’s Highlight Reel","24","","0","Reach Out to Us – We’re Here to Help!","37","Recent Project Showcase","23","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/project-portfolio-new/","","","","","","343964","85894","85894","32.904","","283","63","4.492","52.806","Fairly Hard","1.166","1","1","","345","83","0","100.000","162","40","0","10","9","0","","","","","64d212314994ecd95ecdcea05db13ce8","0.607","","","","","en-US","1.1","16","7051.035","13930.935","15062.262","60250.363","2128.500","0.223","4542010","4350","263","10420496","501701","9","700796","35","1007985","50","7625032","95","518754","14","6024","1","60204","59","8551862","177","","","","","","0","13416","0","0","1200","207590","3150","4321004","6534.785","Poor","10896.778","Poor","10419802","387","Avoids redirects","Server responds quickly (observed 72 ms)","Applies text compression","","2 resources found","35530","","1758","860782","3 resources found","1025","636544","144","13479","","65","15 resources found","100","","","100","","","","","","https://www.supremeroofing.com/project-portfolio-new/","2026-04-11 23:41:42"
"https://www.supremeroofing.com/projects/education/","text/html; charset=UTF-8","200","OK","Indexable","","Education | Supreme Roofing","27","257","","0","0","","0","0","","0","Education","9","","0","Educational Facility Roofing","28","Addison Private","15","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/projects/education/","","","","","","298778","72702","72702","27.851","","110","42","2.619","59.588","Fairly Hard","0.937","1","2","","347","83","0","100.000","162","50","0","10","9","0","","","","","e48eafd07ec5784a4dbd8472a6184dc7","0.633","","","","","en-US","1.1","42","11945.734","11945.734","22255.648","22450.656","186.500","0.223","892282","4950","147","3637114","92464","2","1209626","24","271020","34","1852897","56","167071","5","6039","1","37997","25","1832666","67","","","","","","0","13416","0","0","1050","207769","3900","671097","1102.790","Good","2268.550","Poor","3637115","13","Avoids redirects","Server responds quickly (observed 48 ms)","Applies text compression","1 issue found","4 resources found","35261","600","483","788011","3 resources found","770","6737","0","13446","","45","12 resources found","100","","","100","","","","","","https://www.supremeroofing.com/projects/education/","2026-04-11 23:41:43"
"https://www.supremeroofing.com/projects/","text/html; charset=UTF-8","200","OK","Indexable","","Projects | Supreme Roofing","26","243","","0","0","Click to view our project portfolio. Supreme Roofing has worked on a variety of roofs like airports, healthcare , churches, municipal & more!","141","848","","0","Projects","8","","0","Airport","7","Educational","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/projects/","","","","","","329743","79507","79507","30.458","","101","44","2.295","53.733","Fairly Hard","0.839","2","1","","4","3","0","3.610","162","40","0","11","10","0","","","","","78a48d2b65cc632bffaf96cb6dc23f55","0.717","","","","","en-US","1.1","36","12786.632","12786.632","23124.674","23310.199","356.000","0.223","892629","5610","167","4846244","99255","2","2332067","33","273928","38","1875202","60","221160","7","6028","1","38604","26","1835492","70","","","","","","150","13416","0","0","1260","207773","4200","671440","1389.938","Poor","2813.191","Poor","4846245","13","Avoids redirects","Server responds quickly (observed 48 ms)","Applies text compression","1 issue found","4 resources found","33821","","794","818629","3 resources found","838","0","73","13479","","60","12 resources found","100","","","100","","","","","","https://www.supremeroofing.com/projects/","2026-04-11 23:41:43"
"https://www.supremeroofing.com/projects/education/hmi-institute/","text/html; charset=UTF-8","200","OK","Indexable","","HMI Institute | Supreme Roofing","31","284","","0","0","","0","0","","0","EDUCATION","9","","0","HMI Institute","13","Project Scope","13","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/projects/education/hmi-institute/","","","","","","278540","70247","70247","26.910","","347","52","6.673","73.528","Fairly Easy","1.501","2","3","","2","2","0","2.410","156","46","0","10","9","0","","","","","3527d323fdb95705144f8570f1745143","0.644","","","","","en-US","1.1","43","6774.063","9909.894","18745.318","21974.723","152.000","0.223","923824","4890","163","4058959","90027","2","1473653","23","287967","42","1942357","63","221160","7","6039","1","37756","25","1832591","67","","","","","","150","13416","0","0","1170","207773","3570","702635","1119.131","Good","2361.287","Poor","4058960","13","Avoids redirects","Server responds quickly (observed 9 ms)","Applies text compression","1 issue found","4 resources found","31242","348","631","852591","1 resource found","729","0","18","13554","","45","12 resources found","100","","","100","","","","","","https://www.supremeroofing.com/projects/education/hmi-institute/","2026-04-11 23:41:43"
